OptionSetName,Option,IsUserLocalized,LocalizedLabelLanguageCode,LocalizedLabel,GlobalOptionSetName,EntityName,RecordCreateDats,RecordCreateJobID,RecordUpdateDats,RecordUpdateJobID,IsUserLocalizedLabel
purchaseprocess,1,"",1033,Committee,purchaseprocess,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchaseprocess,2,"",1033,Unknown,purchaseprocess,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchasetimeframe,0,"",1033,Immediate,purchasetimeframe,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchasetimeframe,1,"",1033,This Quarter,purchasetimeframe,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchasetimeframe,2,"",1033,Next Quarter,purchasetimeframe,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchasetimeframe,3,"",1033,This Year,purchasetimeframe,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
purchasetimeframe,4,"",1033,Unknown,purchasetimeframe,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
salesstage,0,"",1033,Qualify,lead_salesstage,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_distribution_status,635970000,"",1033,Pending,zift_distributionstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_distribution_status,635970001,"",1033,Accepted,zift_distributionstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_distribution_status,635970002,"",1033,Rejected,zift_distributionstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_lead_status,635970000,"",1033,Open - Not Contacted,zift_leadstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_lead_status,635970001,"",1033,Working - Contacted,zift_leadstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_lead_status,635970002,"",1033,Nurture,zift_leadstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_lead_status,635970003,"",1033,Closed - Converted,zift_leadstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
zift_lead_status,635970004,"",1033,Closed - Not Converted,zift_leadstatus,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
confirminterest,1,"",1033,No,confirminterest,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
confirminterest,0,"",1033,Yes,confirminterest,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
decisionmaker,1,"",1033,completed,decisionmaker,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
decisionmaker,0,"",1033,mark complete,decisionmaker,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
evaluatefit,1,"",1033,No,evaluatefit,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
evaluatefit,0,"",1033,Yes,evaluatefit,lead,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,5,"",1033,Cortana,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,6,"",1033,Direct Line,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,7,"",1033,Microsoft Teams,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,8,"",1033,Direct Line Speech,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,9,"",1033,Email,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,10,"",1033,GroupMe,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,11,"",1033,Kik,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,12,"",1033,Telegram,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,13,"",1033,Skype,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,14,"",1033,Slack,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,15,"",1033,WhatsApp,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,16,"",1033,Apple Messages For Business,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,17,"",1033,Google's Business Messages,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,3,"",1033,Line,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,4,"",1033,Wechat,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,1,"",1033,Facebook,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,2,"",1033,Twitter,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,0,"",1033,Other,socialprofile_community,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,0,"",1033,Low,activitypointer_deliveryprioritycode,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,1,"",1033,Normal,activitypointer_deliveryprioritycode,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,2,"",1033,High,activitypointer_deliveryprioritycode,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_statusreason,179920000,"",1033,Internal,dow_statusreason,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_statusreason,179920001,"",1033,Business Collaboration,dow_statusreason,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_statusreason,179920002,"",1033,Escalation,dow_statusreason,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_statusreason,179920003,"",1033,Referred to Distribution,dow_statusreason,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,1,"",1033,Yes,activitypointer_isregularactivity,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,0,"",1033,No,activitypointer_isregularactivity,incidentresolution,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_salesrevenuesource,1,"",1033,Automatic - BW,dow_salesrevenuesource,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_salesrevenuesource,2,"",1033,Automatic - POS,dow_salesrevenuesource,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_salesrevenuesource,3,"",1033,Manual,dow_salesrevenuesource,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,0,"",1033,None,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,1,"",1033,Detail Error,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,2,"",1033,Missing Price Level,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,3,"",1033,Inactive Price Level,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,4,"",1033,Missing Quantity,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,5,"",1033,Missing Unit Price,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,6,"",1033,Missing Product,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,7,"",1033,Invalid Product,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,8,"",1033,Missing Pricing Code,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,9,"",1033,Invalid Pricing Code,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,10,"",1033,Missing UOM,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,11,"",1033,Product Not In Price Level,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,12,"",1033,Missing Price Level Amount,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,13,"",1033,Missing Price Level Percentage,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,14,"",1033,Missing Price,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,15,"",1033,Missing Current Cost,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,16,"",1033,Missing Standard Cost,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,17,"",1033,Invalid Price Level Amount,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,18,"",1033,Invalid Price Level Percentage,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,19,"",1033,Invalid Price,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,20,"",1033,Invalid Current Cost,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,21,"",1033,Invalid Standard Cost,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,22,"",1033,Invalid Rounding Policy,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,23,"",1033,Invalid Rounding Option,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,24,"",1033,Invalid Rounding Amount,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,25,"",1033,Price Calculation Error,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,26,"",1033,Invalid Discount Type,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,27,"",1033,Discount Type Invalid State,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,28,"",1033,Invalid Discount,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,29,"",1033,Invalid Quantity,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,30,"",1033,Invalid Pricing Precision,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,31,"",1033,Missing Product Default UOM,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,32,"",1033,Missing Product UOM Schedule ,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,33,"",1033,Inactive Discount Type,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,34,"",1033,Invalid Price Level Currency,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,35,"",1033,Price Attribute Out Of Range,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,36,"",1033,Base Currency Attribute Overflow,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,37,"",1033,Base Currency Attribute Underflow,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,38,"",1033,Transaction currency is not set for the product price list item,qooi_pricingerrorcode,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
producttypecode,1,"",1033,Product,qooiproduct_producttype,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
producttypecode,2,"",1033,Bundle,qooiproduct_producttype,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
producttypecode,3,"",1033,Required Bundle Product,qooiproduct_producttype,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
producttypecode,4,"",1033,Optional Bundle Product,qooiproduct_producttype,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
producttypecode,5,"",1033,Project-based Service,qooiproduct_producttype,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
propertyconfigurationstatus,0,"",1033,Edit,qooiproduct_propertiesconfigurationstatus,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
propertyconfigurationstatus,1,"",1033,Rectify,qooiproduct_propertiesconfigurationstatus,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
propertyconfigurationstatus,2,"",1033,Not Configured,qooiproduct_propertiesconfigurationstatus,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
skippricecalculation,0,"",1033,DoPriceCalcAlways,qooidetail_skippricecalculation,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
skippricecalculation,1,"",1033,SkipPriceCalcOnCreate,qooidetail_skippricecalculation,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
skippricecalculation,2,"",1033,SkipPriceCalcOnUpdate,qooidetail_skippricecalculation,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
skippricecalculation,3,"",1033,SkipPriceCalcOnUpSert,qooidetail_skippricecalculation,opportunityproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000000,"",1033,NAA,dow_regionoptionset,phonecall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000001,"",1033,LAA,dow_regionoptionset,phonecall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000002,"",1033,EMEAI,dow_regionoptionset,phonecall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000003,"",1033,APAC,dow_regionoptionset,phonecall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,1,"",1033,Yes,activitypointer_isregularactivity,phonecall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,0,"",1033,No,activitypointer_isregularactivity,phonecall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
componentstate,0,"",1033,Published,componentstate,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
componentstate,1,"",1033,Unpublished,componentstate,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
componentstate,2,"",1033,Deleted,componentstate,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
componentstate,3,"",1033,Deleted Unpublished,componentstate,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isautoassigned,0,"",1033,No,securityrole_isautoassigned,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isautoassigned,1,"",1033,Yes,securityrole_isautoassigned,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isinherited,0,"",1033,Team privileges only,isinherited,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isinherited,1,"",1033,Direct User (Basic) access level and Team privileges,isinherited,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
ismanaged,1,"",1033,Managed,ismanaged,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
ismanaged,0,"",1033,Unmanaged,ismanaged,role,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,1,"",1033,Material,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,2,"",1033,Trade Product,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,3,"",1033,Plan Product,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,4,"",1033,Profit Center,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,5,"",1033,Performance Center,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,6,"",1033,Value Center,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,7,"",1033,Business,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,8,"",1033,Business Group,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_productlayer,9,"",1033,Management Group,dow_productlayer,product,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,10,"",1033,Small Parcel Air,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,1,"",1033,Air,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,2,"",1033,Always High,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,3,"",1033,Barge,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,4,"",1033,DSV,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,5,"",1033,MPC,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,6,"",1033,N/A,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,7,"",1033,Rail,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,8,"",1033,Truck,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_transportationmode,9,"",1033,Collect INTL Air,dow_transportationmode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
ordercreationmethod,776160000,"",1033,Unknown,salesordercreationmethod,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
ordercreationmethod,776160001,"",1033,Win Quote,salesordercreationmethod,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,0,"",1033,None,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,1,"",1033,Detail Error,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,2,"",1033,Missing Price Level,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,3,"",1033,Inactive Price Level,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,4,"",1033,Missing Quantity,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,5,"",1033,Missing Unit Price,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
pricingerrorcode,6,"",1033,Missing Product,qooi_pricingerrorcode,salesorder,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
